-5.000000309413453969e+00 4.441778100000000062e-01 -1.716649700000000018e-03
-3.999999995429333044e+00 6.049786799999999909e-01 1.242699199999999955e-03
-3.000000082515669408e+00 7.655016199999999937e-01 4.955793699999999809e-03
-1.999999997714666522e+00 9.256993500000000319e-01 9.417791899999999883e-03
-9.999999702094435339e-01 1.085442800000000041e+00 1.461790299999999980e-02
0.000000000000000000e+00 1.244665399999999922e+00 2.054738600000000082e-02
9.999999702094435339e-01 1.403284299999999929e+00 2.719275300000000006e-02
1.999999997714666522e+00 1.561228199999999955e+00 3.454112299999999997e-02
3.000000082515669408e+00 1.718375900000000067e+00 4.257257999999999876e-02
3.999999995429333044e+00 1.874655100000000019e+00 5.126623100000000238e-02
5.000000309413453969e+00 2.030004499999999990e+00 6.060711700000000202e-02
