"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
-0.24393,0,0.96952,3.2753,3.675,4.0736,4.471,4.867,5.2615,5.6544,6.0457,6.435,6.8224,7.2077,7.5909,7.9717,8.3501,8.726,9.0991,9.4695,9.8371,10.202,10.563,10.921,0.71199,0.63818,0.55606,0.46573,0.36731,0.2609,0.14664,0.024672,-0.10486,-0.24179,-0.38597,-0.53721,-0.69532,-0.86013,-1.0314,-1.209,-1.3926,-1.5821,-1.7771,-1.9776,-2.1831,0.80192,0.75455,0.70694,0.65912,0.61111,0.5629,0.51452,0.46599,0.41731,0.36851,0.3196,0.27058,0.22149,0.17232,0.12311,0.073856,0.024581,-0.024701,-0.073978,-0.12323,-0.17244,-2.5015,-2.4036,-2.305,-2.2057,-2.1057,-2.0051,-1.9039,-1.8021,-1.6997,-1.5968,-1.4934,-1.3896,-1.2854,-1.1807,-1.0757,-0.97042,-0.8648,-0.75891,-0.6528,-0.54648,-0.44,0.064341,0,0.039493
-0.20297,0,0.979,3.7451,4.1025,4.4587,4.8134,5.1668,5.5185,5.8685,6.2168,6.5632,6.9076,7.2499,7.5899,7.9277,8.263,8.5959,8.9261,9.2536,9.5782,9.9,10.219,10.534,0.62467,0.55005,0.46889,0.38129,0.28737,0.18723,0.080994,-0.031212,-0.14924,-0.27295,-0.4022,-0.53683,-0.67667,-0.82155,-0.97131,-1.1257,-1.2847,-1.4479,-1.6152,-1.7864,-1.9614,0.83785,0.78475,0.73141,0.67785,0.62408,0.57012,0.51599,0.4617,0.40727,0.35272,0.29806,0.2433,0.18848,0.1336,0.078667,0.023723,-0.031233,-0.086178,-0.1411,-0.19597,-0.25079,-2.2646,-2.165,-2.0648,-1.9639,-1.8624,-1.7604,-1.6578,-1.5547,-1.4511,-1.3471,-1.2427,-1.1379,-1.0327,-0.92728,-0.82154,-0.71555,-0.60934,-0.50295,-0.3964,-0.28973,-0.18298,0.080956,0,0.043271
-0.16813,0,0.98563,4.1202,4.4424,4.7634,5.0828,5.4007,5.717,6.0315,6.3442,6.655,6.9637,7.2703,7.5748,7.8768,8.1765,8.4738,8.7684,9.0603,9.3495,9.6359,9.9192,10.2,0.54638,0.4729,0.3942,0.31039,0.22158,0.12785,0.029343,-0.073843,-0.18158,-0.29371,-0.41013,-0.53069,-0.65523,-0.78361,-0.91568,-1.0513,-1.1902,-1.3323,-1.4774,-1.6254,-1.776,0.87103,0.81231,0.75333,0.69413,0.63472,0.57511,0.51533,0.45539,0.39531,0.33512,0.27481,0.21443,0.15398,0.093483,0.032955,-0.027576,-0.088103,-0.1486,-0.20906,-0.26945,-0.32976,-2.0616,-1.9607,-1.8592,-1.7571,-1.6545,-1.5514,-1.4478,-1.3438,-1.2393,-1.1345,-1.0293,-0.92387,-0.81812,-0.71212,-0.6059,-0.49949,-0.39293,-0.28626,-0.17949,-0.072675,0.034166,0.099293,0,0.046708
-0.13796,0,0.99034,4.4241,4.7167,5.0079,5.2976,5.5857,5.8721,6.1566,6.4393,6.7201,6.9988,7.2753,7.5497,7.8218,8.0914,8.3587,8.6233,8.8853,9.1447,9.4012,9.6549,9.9056,0.47736,0.40609,0.33062,0.25105,0.16748,0.08,-0.011275,-0.10624,-0.20478,-0.30676,-0.41207,-0.52059,-0.63216,-0.74667,-0.86398,-0.98392,-1.1064,-1.2312,-1.3582,-1.4872,-1.6182,0.90157,0.83733,0.77284,0.70811,0.64316,0.57802,0.5127,0.44723,0.38162,0.31589,0.25007,0.18417,0.11821,0.052222,-0.01379,-0.079789,-0.14577,-0.2117,-0.27757,-0.34336,-0.40904,-1.8847,-1.7827,-1.6803,-1.5773,-1.4738,-1.3699,-1.2655,-1.1608,-1.0557,-0.95032,-0.84463,-0.73868,-0.63251,-0.52614,-0.41961,-0.31296,-0.20621,-0.099401,0.0074407,0.11428,0.22109,0.11928,0,0.049782
-0.11146,0,0.99369,4.673,4.9403,5.2061,5.4703,5.7328,5.9936,6.2526,6.5097,6.7648,7.0178,7.2686,7.5173,7.7637,8.0077,8.2493,8.4883,8.7248,8.9586,9.1897,9.418,9.6434,0.4171,0.34862,0.27673,0.20153,0.12311,0.041559,-0.043014,-0.13051,-0.22083,-0.31385,-0.40947,-0.50757,-0.60803,-0.71072,-0.81553,-0.9223,-1.0309,-1.1413,-1.2532,-1.3666,-1.4813,0.9296,0.85997,0.79007,0.71993,0.64958,0.57903,0.5083,0.43741,0.36639,0.29527,0.22405,0.15276,0.081425,0.010064,-0.061303,-0.13264,-0.20394,-0.27519,-0.34634,-0.41739,-0.48832,-1.7285,-1.6257,-1.5224,-1.4187,-1.3146,-1.21,-1.1051,-0.99985,-0.89429,-0.78846,-0.68238,-0.5761,-0.46965,-0.36305,-0.25634,-0.14955,-0.042713,0.064134,0.17096,0.27774,0.38443,0.14083,0,0.052472
-0.087923,0,0.99607,4.8786,5.1239,5.3677,5.6099,5.8503,6.0889,6.3257,6.5605,6.7934,7.0242,7.2528,7.4792,7.7034,7.9252,8.1446,8.3615,8.5759,8.7876,8.9967,9.2031,9.4066,0.36481,0.2994,0.23121,0.16033,0.086866,0.010886,-0.067513,-0.14823,-0.23118,-0.31625,-0.40334,-0.49234,-0.58315,-0.67565,-0.76974,-0.86528,-0.96218,-1.0603,-1.1596,-1.2598,-1.3609,0.95526,0.88036,0.8052,0.72978,0.65415,0.57832,0.50232,0.42615,0.34986,0.27347,0.19699,0.12045,0.04387,-0.032722,-0.10931,-0.18585,-0.26234,-0.33875,-0.41506,-0.49124,-0.56727,-1.5891,-1.4857,-1.3818,-1.2775,-1.1728,-1.0678,-0.96239,-0.85673,-0.7508,-0.64465,-0.5383,-0.43179,-0.32514,-0.2184,-0.11159,-0.004746,0.1021,0.20891,0.31566,0.42232,0.52885,0.16385,0,0.054763
-0.06685,0,0.99771,5.0494,5.2755,5.4999,5.7227,5.9437,6.1629,6.3803,6.5957,6.8091,7.0204,7.2296,7.4365,7.6412,7.8436,8.0436,8.2412,8.4362,8.6287,8.8185,9.0056,9.19,0.31964,0.25742,0.19292,0.12625,0.057484,-0.0133,-0.086013,-0.16057,-0.23687,-0.31483,-0.39436,-0.47535,-0.5577,-0.64133,-0.72612,-0.81196,-0.89876,-0.98641,-1.0748,-1.1638,-1.2534,0.9787,0.89868,0.81839,0.73784,0.65708,0.57611,0.49497,0.41368,0.33226,0.25074,0.16914,0.087492,0.0058185,-0.07586,-0.15752,-0.23912,-0.32065,-0.40209,-0.4834,-0.56456,-0.64556,-1.4638,-1.3598,-1.2554,-1.1507,-1.0456,-0.94012,-0.83439,-0.72842,-0.62222,-0.51583,-0.40929,-0.30262,-0.19586,-0.089035,0.017813,0.12466,0.23146,0.3382,0.44483,0.55132,0.65765,0.18826,0,0.056644
-0.047872,0,0.99881,5.1917,5.4007,5.608,5.8137,6.0175,6.2196,6.4197,6.6179,6.8141,7.0082,7.2002,7.39,7.5775,7.7627,7.9456,8.126,8.3039,8.4794,8.6522,8.8224,8.9899,0.28083,0.2218,0.16093,0.09828,0.033948,-0.031999,-0.099476,-0.16841,-0.2387,-0.31028,-0.38305,-0.45693,-0.53181,-0.60763,-0.68428,-0.76166,-0.83969,-0.91826,-0.99729,-1.0767,-1.1563,1.0001,0.91511,0.82983,0.74431,0.65856,0.57261,0.48649,0.40021,0.31382,0.22733,0.14077,0.054163,-0.032455,-0.11907,-0.20565,-0.29215,-0.37857,-0.46488,-0.55104,-0.63704,-0.72284,-1.3505,-1.2461,-1.1413,-1.0362,-0.9307,-0.82495,-0.71895,-0.61273,-0.50633,-0.39977,-0.29309,-0.18632,-0.079497,0.027354,0.1342,0.241,0.34772,0.45435,0.56083,0.66714,0.77325,0.21394,0,0.058107
-0.030713,0,0.99949,5.3102,5.504,5.6961,5.8865,6.0751,6.2618,6.4466,6.6295,6.8103,6.9891,7.1657,7.3401,7.5124,7.6823,7.8499,8.0151,8.1778,8.3381,8.4958,8.6509,8.8034,0.24765,0.19176,0.13438,0.075564,0.015401,-0.046045,-0.1087,-0.17248,-0.23732,-0.30313,-0.36983,-0.43735,-0.5056,-0.5745,-0.64396,-0.71389,-0.78422,-0.85486,-0.92572,-0.99671,-1.0678,1.0196,0.92982,0.83973,0.74938,0.65881,0.56804,0.47709,0.386,0.29479,0.20349,0.11213,0.020728,-0.070673,-0.16206,-0.2534,-0.34464,-0.43579,-0.52681,-0.61767,-0.70833,-0.79879,-1.2478,-1.143,-1.0379,-0.9324,-0.82666,-0.72066,-0.61445,-0.50804,-0.40149,-0.29481,-0.18804,-0.081213,0.025638,0.13248,0.23928,0.34601,0.45264,0.55912,0.66544,0.77155,0.87743,0.2408,0,0.059152
-0.015165,0,0.99986,5.4091,5.5892,5.7676,5.9442,6.119,6.292,6.463,6.6321,6.7992,6.9641,7.127,7.2877,7.4462,7.6024,7.7563,7.9078,8.0569,8.2036,8.3477,8.4893,8.6284,0.2194,0.16657,0.11254,0.057356,0.0011042,-0.056155,-0.11435,-0.17342,-0.23328,-0.29386,-0.35509,-0.41689,-0.47919,-0.54191,-0.60499,-0.66832,-0.73185,-0.79549,-0.85917,-0.9228,-0.98632,1.0375,0.94303,0.84828,0.75328,0.65805,0.56262,0.46702,0.37127,0.27541,0.17948,0.083477,-0.012546,-0.10856,-0.20455,-0.30048,-0.3963,-0.49202,-0.58758,-0.68296,-0.77813,-0.87307,-1.1544,-1.0493,-0.9439,-0.83819,-0.73222,-0.62602,-0.51964,-0.4131,-0.30643,-0.19967,-0.092845,0.014005,0.12085,0.22766,0.3344,0.44104,0.54754,0.65388,0.76002,0.86592,0.97157,0.26873,0,0.059782
-0.0010609,0,0.99998,5.4914,5.6591,5.8251,5.9893,6.1517,6.3122,6.4708,6.6274,6.782,6.9345,7.085,7.2332,7.3793,7.5231,7.6646,7.8038,7.9406,8.075,8.2069,8.3364,8.4632,0.19548,0.1456,0.094761,0.043009,-0.00958,-0.062947,-0.11703,-0.17175,-0.22706,-0.28288,-0.33914,-0.39579,-0.45273,-0.50992,-0.56728,-0.62473,-0.68221,-0.73964,-0.79697,-0.85411,-0.91101,1.0538,0.95491,0.85568,0.7562,0.65648,0.55657,0.45649,0.35627,0.25593,0.15553,0.055071,-0.045404,-0.14586,-0.24628,-0.34663,-0.44685,-0.54695,-0.64688,-0.74662,-0.84612,-0.94537,-1.0695,-0.96416,-0.85849,-0.75257,-0.64642,-0.54006,-0.43355,-0.3269,-0.22016,-0.11334,-0.0064954,0.10035,0.20717,0.31393,0.42059,0.52712,0.6335,0.73967,0.84563,0.95132,1.0567,0.29761,0,0.060006
0.011735,0,0.99991,5.5597,5.7162,5.8709,6.0238,6.1748,6.324,6.4713,6.6166,6.7599,6.9011,7.0402,7.1772,7.3119,7.4445,7.5748,7.7028,7.8284,7.9517,8.0725,8.1909,8.3067,0.17535,0.1283,0.080488,0.031969,-0.017189,-0.066933,-0.1172,-0.16793,-0.21906,-0.27053,-0.32228,-0.37424,-0.42634,-0.47854,-0.53076,-0.58293,-0.635,-0.68691,-0.73858,-0.78995,-0.84098,1.0689,0.96564,0.86212,0.75833,0.65431,0.5501,0.44572,0.3412,0.23657,0.13188,0.027143,-0.077603,-0.18232,-0.28699,-0.39157,-0.49602,-0.60033,-0.70445,-0.80837,-0.91203,-1.0154,-0.9923,-0.88671,-0.78086,-0.67476,-0.56846,-0.46199,-0.35537,-0.24865,-0.14185,-0.035005,0.071848,0.17868,0.28546,0.39215,0.49872,0.60513,0.71137,0.81739,0.92315,1.0286,1.1338,0.32732,0,0.059838
0.023341,0,0.99971,5.6162,5.7623,5.9067,6.0493,6.19,6.3289,6.4658,6.6007,6.7336,6.8645,6.9933,7.12,7.2445,7.3668,7.4868,7.6046,7.72,7.8331,7.9438,8.0521,8.1579,0.15851,0.11416,0.069225,0.02375,-0.022195,-0.068563,-0.11529,-0.16234,-0.20963,-0.25711,-0.30473,-0.35243,-0.40014,-0.44782,-0.49541,-0.54282,-0.59003,-0.63697,-0.68359,-0.72981,-0.7756,1.0827,0.97541,0.86777,0.75986,0.65173,0.5434,0.4349,0.32627,0.21754,0.10875,-8.4209e-05,-0.10892,-0.21771,-0.32644,-0.43508,-0.54357,-0.6519,-0.76004,-0.86794,-0.97558,-1.0829,-0.92211,-0.81634,-0.71032,-0.60409,-0.49767,-0.39109,-0.2844,-0.17762,-0.070793,0.036061,0.1429,0.2497,0.35643,0.46304,0.56951,0.67581,0.78191,0.88776,0.99335,1.0986,1.2036,0.35774,0,0.059296
0.033861,0,0.99941,5.6627,5.7994,5.9343,6.0674,6.1986,6.3279,6.4553,6.5808,6.7042,6.8256,6.9449,7.0621,7.1772,7.2901,7.4007,7.5091,7.6152,7.719,7.8205,7.9195,8.0161,0.14453,0.10275,0.060526,0.017916,-0.025021,-0.068244,-0.1117,-0.15533,-0.19908,-0.2429,-0.28674,-0.33055,-0.37426,-0.41783,-0.46122,-0.50433,-0.54716,-0.58963,-0.6317,-0.6733,-0.7144,1.0956,0.98437,0.8728,0.76097,0.64891,0.53665,0.42423,0.31168,0.19903,0.086327,-0.02641,-0.13914,-0.25182,-0.36443,-0.47693,-0.58928,-0.70145,-0.8134,-0.92512,-1.0365,-1.1477,-0.85836,-0.75244,-0.64628,-0.53993,-0.43342,-0.32677,-0.22002,-0.11321,-0.0063569,0.10049,0.20731,0.31407,0.42073,0.52727,0.63364,0.73982,0.84577,0.95147,1.0569,1.162,1.2667,0.38874,0,0.058401
0.043394,0,0.99905,5.7008,5.8287,5.9548,6.0792,6.2016,6.3222,6.4409,6.5576,6.6723,6.7849,6.8955,7.004,7.1104,7.2146,7.3166,7.4164,7.5139,7.6091,7.702,7.7926,7.8807,0.13299,0.093652,0.054,0.014087,-0.026035,-0.066322,-0.10672,-0.14719,-0.18768,-0.22813,-0.2685,-0.30874,-0.34879,-0.38862,-0.42818,-0.4674,-0.50624,-0.54467,-0.58264,-0.62008,-0.65697,1.1077,0.99267,0.87737,0.7618,0.64601,0.53002,0.41386,0.29758,0.18121,0.064792,-0.051656,-0.16809,-0.28446,-0.40076,-0.51694,-0.63294,-0.74876,-0.86435,-0.97968,-1.0947,-1.2094,-0.8005,-0.69444,-0.58818,-0.48173,-0.37514,-0.26843,-0.16164,-0.054806,0.052048,0.15889,0.26568,0.37239,0.47898,0.58543,0.6917,0.79776,0.90358,1.0091,1.1144,1.2193,1.3238,0.4202,0,0.057178
0.052031,0,0.99864,5.7317,5.8515,5.9696,6.0858,6.2002,6.3126,6.4232,6.5318,6.6384,6.7429,6.8455,6.9459,7.0442,7.1404,7.2345,7.3262,7.4158,7.5031,7.5882,7.6709,7.7512,0.12356,0.086535,0.049314,0.011937,-0.025546,-0.063091,-0.10065,-0.13818,-0.17564,-0.21298,-0.25015,-0.28712,-0.32382,-0.36022,-0.39629,-0.43195,-0.46719,-0.50195,-0.53619,-0.56987,-0.60296,1.119,1.0004,0.8816,0.76249,0.64316,0.52364,0.40395,0.28414,0.16424,0.044297,-0.075668,-0.19561,-0.31548,-0.43527,-0.55493,-0.6744,-0.79368,-0.91271,-1.0315,-1.1499,-1.268,-0.74799,-0.64182,-0.53546,-0.42894,-0.32229,-0.21554,-0.10872,-0.0018697,0.10498,0.2118,0.31855,0.42521,0.53174,0.63811,0.74428,0.85022,0.95591,1.0613,1.1664,1.2711,1.3754,0.45199,0,0.055652
0.05986,0,0.9982,5.7566,5.8689,5.9794,6.0881,6.1949,6.2998,6.4029,6.5039,6.603,6.7001,6.7951,6.8881,6.979,7.0677,7.1543,7.2387,7.3209,7.4009,7.4786,7.5541,7.6272,0.11594,0.081115,0.04619,0.011198,-0.023807,-0.058787,-0.093699,-0.1285,-0.16316,-0.19761,-0.23183,-0.26578,-0.2994,-0.33266,-0.36553,-0.39794,-0.42988,-0.4613,-0.49217,-0.52243,-0.55206,1.1296,1.0078,0.88562,0.76317,0.6405,0.51764,0.39461,0.27147,0.14824,0.024972,-0.098312,-0.22157,-0.34475,-0.46783,-0.59077,-0.71352,-0.83606,-0.95834,-1.0803,-1.202,-1.3233,-0.70032,-0.59406,-0.48762,-0.38104,-0.27434,-0.16755,-0.060714,0.046141,0.15298,0.25978,0.36649,0.47309,0.57955,0.68584,0.79191,0.89774,1.0033,1.1086,1.2135,1.318,1.4222,0.48397,0,0.053854
0.066968,0,0.99775,5.7764,5.8816,5.9851,6.0868,6.1866,6.2845,6.3805,6.4745,6.5666,6.6567,6.7448,6.8308,6.9147,6.9965,7.0762,7.1537,7.2291,7.3022,7.3732,7.4418,7.5082,0.10985,0.077117,0.044358,0.011616,-0.021059,-0.053635,-0.086072,-0.11833,-0.15037,-0.18215,-0.21364,-0.2448,-0.27557,-0.30594,-0.33588,-0.36531,-0.39423,-0.42259,-0.45037,-0.47752,-0.50402,1.1398,1.0148,0.88952,0.76393,0.63812,0.51212,0.38596,0.25968,0.13332,0.006923,-0.11948,-0.24585,-0.37214,-0.49832,-0.62436,-0.75018,-0.87579,-1.0011,-1.1262,-1.2509,-1.3752,-0.65698,-0.55064,-0.44414,-0.33751,-0.23077,-0.12396,-0.017108,0.089745,0.19657,0.30334,0.41001,0.51656,0.62295,0.72915,0.83513,0.94086,1.0463,1.1514,1.2562,1.3606,1.4645,0.51603,0,0.051812
0.073438,0,0.99729,5.7918,5.8905,5.9874,6.0825,6.1757,6.267,6.3565,6.444,6.5295,6.613,6.6946,6.7741,6.8515,6.9268,7.0001,7.0712,7.1401,7.2069,7.2715,7.3338,7.3939,0.10509,0.074333,0.043628,0.013007,-0.017475,-0.047795,-0.077913,-0.1078,-0.1374,-0.16669,-0.19564,-0.22421,-0.25236,-0.28006,-0.30728,-0.33397,-0.36011,-0.38568,-0.41063,-0.43493,-0.45857,1.1496,1.0216,0.89339,0.76486,0.63611,0.50716,0.37807,0.24885,0.11955,-0.0097672,-0.1391,-0.26838,-0.39758,-0.52667,-0.6556,-0.78431,-0.91279,-1.041,-1.1689,-1.2964,-1.4235,-0.61748,-0.51108,-0.40453,-0.29785,-0.19108,-0.084252,0.022602,0.12945,0.23626,0.34299,0.44962,0.55612,0.66244,0.76856,0.87445,0.98007,1.0854,1.1904,1.295,1.3993,1.5031,0.54801,0,0.049556
0.07935,0,0.99684,5.8035,5.896,5.9867,6.0756,6.1626,6.2478,6.331,6.4124,6.4918,6.5692,6.6446,6.718,6.7893,6.8586,6.9257,6.9908,7.0537,7.1145,7.1732,7.2296,7.2838,0.10149,0.072618,0.043864,0.01525,-0.013167,-0.041363,-0.069304,-0.09696,-0.12429,-0.15126,-0.17785,-0.20401,-0.22972,-0.25495,-0.27966,-0.30382,-0.32741,-0.35039,-0.37275,-0.39443,-0.41544,1.159,1.0283,0.89729,0.76602,0.63453,0.50284,0.37101,0.23905,0.10702,-0.025034,-0.15709,-0.2891,-0.42101,-0.5528,-0.68444,-0.81584,-0.947,-1.0779,-1.2084,-1.3386,-1.4684,-0.58136,-0.47491,-0.3683,-0.26159,-0.1548,-0.047957,0.058898,0.16573,0.27252,0.37923,0.48581,0.59225,0.69851,0.80456,0.91036,1.0159,1.1211,1.226,1.3305,1.4346,1.5382,0.5798,0,0.047116
0.084777,0,0.9964,5.8118,5.8985,5.9834,6.0664,6.1477,6.227,6.3044,6.38,6.4536,6.5252,6.5948,6.6624,6.728,6.7916,6.8531,6.9124,6.9697,7.0249,7.0779,7.1287,7.1774,0.0989,0.071823,0.044918,0.01821,-0.0082539,-0.034445,-0.060336,-0.085898,-0.1111,-0.13589,-0.16027,-0.18419,-0.20762,-0.23055,-0.25294,-0.27474,-0.29596,-0.31656,-0.33652,-0.3558,-0.37439,1.168,1.0348,0.90129,0.76748,0.63344,0.49921,0.36483,0.23033,0.095758,-0.03883,-0.17342,-0.30795,-0.44239,-0.5767,-0.71084,-0.84474,-0.97839,-1.1117,-1.2448,-1.3774,-1.5096,-0.54816,-0.44166,-0.33502,-0.22827,-0.12146,-0.014614,0.092239,0.19906,0.30583,0.4125,0.51904,0.62543,0.73163,0.8376,0.94332,1.0488,1.1539,1.2586,1.363,1.467,1.5705,0.61126,0,0.044522
0.089792,0,0.99596,5.8172,5.8984,5.9778,6.0553,6.131,6.2048,6.2768,6.3468,6.4149,6.481,6.5452,6.6074,6.6675,6.7257,6.7818,6.8358,6.8877,6.9375,6.9853,7.0309,7.0743,0.09722,0.071853,0.046707,0.021809,-0.0027996,-0.027096,-0.05105,-0.074638,-0.097825,-0.12058,-0.14288,-0.16471,-0.18601,-0.20679,-0.22701,-0.24663,-0.26565,-0.28404,-0.30177,-0.31883,-0.33518,1.1769,1.0413,0.90544,0.76927,0.63288,0.4963,0.35957,0.22272,0.085803,-0.051128,-0.18806,-0.32493,-0.46169,-0.59832,-0.73478,-0.87099,-1.0069,-1.1426,-1.2779,-1.4128,-1.5473,-0.51746,-0.41091,-0.30424,-0.19747,-0.090648,0.016205,0.12305,0.22986,0.3366,0.44324,0.54975,0.65608,0.76222,0.86812,0.97376,1.0791,1.1841,1.2888,1.393,1.4969,1.6002,0.64226,0,0.041803
0.094457,0,0.99553,5.8199,5.8958,5.9699,6.0423,6.1127,6.1813,6.248,6.3128,6.3757,6.4366,6.4956,6.5526,6.6076,6.6606,6.7116,6.7605,6.8074,6.8522,6.8949,6.9355,6.974,0.096387,0.072662,0.0492,0.026024,0.0031801,-0.019318,-0.041438,-0.063159,-0.08445,-0.10528,-0.12563,-0.14548,-0.1648,-0.18356,-0.20176,-0.21934,-0.2363,-0.25263,-0.26831,-0.28328,-0.29757,1.1855,1.0478,0.90975,0.77143,0.63288,0.49414,0.35525,0.21624,0.077169,-0.061915,-0.20099,-0.34001,-0.47892,-0.61768,-0.75627,-0.8946,-1.0327,-1.1704,-1.3078,-1.4448,-1.5814,-0.48887,-0.38229,-0.27559,-0.1688,-0.061966,0.044889,0.15173,0.25853,0.36524,0.47185,0.57831,0.68459,0.79067,0.89651,1.0021,1.1073,1.2122,1.3168,1.4209,1.5247,1.6279,0.67268,0,0.038986
0.09883,0,0.9951,5.82,5.8909,5.96,6.0273,6.0928,6.1563,6.2181,6.2779,6.3358,6.3918,6.4458,6.4979,6.548,6.5961,6.6422,6.6863,6.7283,6.7683,6.8063,6.8421,6.8758,0.096359,0.074211,0.052364,0.030836,0.009675,-0.011106,-0.031482,-0.051431,-0.070925,-0.089935,-0.10844,-0.12644,-0.14387,-0.16074,-0.17704,-0.1927,-0.20775,-0.22215,-0.2359,-0.24895,-0.26131,1.194,1.0543,0.91428,0.77398,0.63346,0.49275,0.35188,0.21091,0.069863,-0.071188,-0.21223,-0.35321,-0.49407,-0.63479,-0.77533,-0.9156,-1.0556,-1.1953,-1.3346,-1.4735,-1.612,-0.46206,-0.35544,-0.24871,-0.14191,-0.035068,0.071787,0.17862,0.2854,0.39209,0.49866,0.60508,0.71132,0.81734,0.92311,1.0286,1.1338,1.2386,1.3431,1.4471,1.5507,1.6538,0.70239,0,0.036099
0.10296,0,0.99468,5.8175,5.8836,5.9479,6.0104,6.0711,6.1299,6.1868,6.2419,6.2951,6.3463,6.3956,6.443,6.4884,6.5318,6.5732,6.6126,6.6501,6.6854,6.7188,6.7501,6.7794,0.097126,0.076495,0.056199,0.036253,0.016704,-0.0024366,-0.021147,-0.039408,-0.057191,-0.074472,-0.091233,-0.10747,-0.12312,-0.13821,-0.15271,-0.16658,-0.17982,-0.19241,-0.20436,-0.2156,-0.22616,1.2023,1.0608,0.91903,0.77694,0.63463,0.49213,0.34948,0.20671,0.063879,-0.078958,-0.22178,-0.36454,-0.50718,-0.64968,-0.79199,-0.93402,-1.0758,-1.2172,-1.3583,-1.4989,-1.6391,-0.43672,-0.33007,-0.22332,-0.11651,-0.0096611,0.097192,0.20401,0.31078,0.41744,0.52398,0.63036,0.73655,0.84251,0.94822,1.0536,1.1587,1.2635,1.3678,1.4718,1.5753,1.6783,0.73127,0,0.033169
0.10688,0,0.99427,5.8124,5.8738,5.9335,5.9914,6.0475,6.1017,6.154,6.2045,6.2531,6.2998,6.3445,6.3874,6.4282,6.4672,6.5042,6.5391,6.5721,6.6031,6.6321,6.659,6.6839,0.098724,0.079561,0.06076,0.042338,0.024338,0.0067713,-0.010344,-0.026992,-0.043144,-0.058776,-0.073876,-0.088435,-0.10241,-0.11581,-0.12861,-0.14078,-0.15232,-0.16321,-0.17345,-0.18301,-0.19188,1.2105,1.0674,0.92402,0.78032,0.6364,0.49229,0.34802,0.20364,0.059201,-0.085246,-0.22968,-0.37405,-0.51829,-0.66238,-0.80629,-0.94991,-1.0933,-1.2363,-1.3789,-1.5211,-1.6629,-0.41261,-0.30594,-0.19918,-0.092354,0.0145,0.12135,0.22816,0.3349,0.44154,0.54805,0.65439,0.76053,0.86643,0.97208,1.0774,1.1824,1.2871,1.3914,1.4952,1.5986,1.7015,0.7592,0,0.030221
0.11063,0,0.99386,5.8045,5.8615,5.9167,5.9701,6.0217,6.0715,6.1194,6.1654,6.2096,6.2519,6.2922,6.3307,6.3672,6.4018,6.4345,6.4652,6.4939,6.5206,6.5454,6.5681,6.5888,0.10117,0.083434,0.066084,0.049136,0.032631,0.01658,0.00099756,-0.014098,-0.028687,-0.042741,-0.056253,-0.069215,-0.081587,-0.093377,-0.10457,-0.11512,-0.12505,-0.13434,-0.14298,-0.15093,-0.15822,1.2186,1.0741,0.92928,0.78414,0.63878,0.49322,0.34751,0.20169,0.055807,-0.090079,-0.23595,-0.38175,-0.52743,-0.67295,-0.81829,-0.96333,-1.1081,-1.2525,-1.3966,-1.5402,-1.6834,-0.38956,-0.28287,-0.17609,-0.069255,0.0376,0.14444,0.25124,0.35797,0.46458,0.57105,0.67735,0.78344,0.8893,0.99488,1.1002,1.2051,1.3097,1.4139,1.5176,1.6209,1.7237,0.78606,0,0.027281
