-1.000000084801002664e+01 -1.047098899999999944e+00 1.448818999999999975e-02
-9.000000419434346810e+00 -9.423233300000000146e-01 1.182817499999999980e-02
-7.999999990858666088e+00 -8.371099199999999518e-01 9.429706300000000041e-03
-7.000000708198577115e+00 -7.315102199999999888e-01 7.300519899999999979e-03
-6.000000279622897281e+00 -6.256036799999999953e-01 5.449540899999999986e-03
-5.000000309413453969e+00 -5.194011899999999571e-01 3.878763600000000120e-03
-3.999999995429333044e+00 -4.129757900000000093e-01 2.596038599999999936e-03
-3.000000082515669408e+00 -3.063578599999999819e-01 1.603396999999999895e-03
-1.999999997714666522e+00 -1.996041699999999974e-01 9.050372799999999943e-04
-9.999999702094435339e-01 -9.275505700000000187e-02 5.026864199999999663e-04
0.000000000000000000e+00 1.412821600000000073e-02 3.975887700000000019e-04
9.999999702094435339e-01 1.210016399999999936e-01 5.900632200000000341e-04
1.999999997714666522e+00 2.278445699999999963e-01 1.079971199999999951e-03
3.000000082515669408e+00 3.345652199999999965e-01 1.865160000000000038e-03
3.999999995429333044e+00 4.411355599999999821e-01 2.943861800000000147e-03
5.000000309413453969e+00 5.475081200000000425e-01 4.311890799999999919e-03
6.000000279622897281e+00 6.536496899999999499e-01 5.966890100000000335e-03
7.000000708198577115e+00 7.594770800000000266e-01 7.902054099999999970e-03
7.999999990858666088e+00 8.649595399999999712e-01 1.011079399999999934e-02
9.000000419434346810e+00 9.700807299999999467e-01 1.258953800000000081e-02
1.000000084801002664e+01 1.074754999999999905e+00 1.532750299999999927e-02
