"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
0.083009,0,-0.99653,6.4875,6.4611,6.4332,6.4028,6.371,6.3369,6.3011,6.2632,6.2234,6.1817,6.1382,6.0929,6.0457,5.9964,5.9455,5.8927,5.8381,5.782,5.7241,5.6645,5.6027,-0.1228,-0.11368,-0.10408,-0.093672,-0.082845,-0.071284,-0.059198,-0.046496,-0.033249,-0.019447,-0.0051524,0.0096155,0.024907,0.040759,0.056967,0.073627,0.090716,0.1081,0.1259,0.14401,0.16258,-1.5371,-1.399,-1.2606,-1.1217,-0.98252,-0.84302,-0.70329,-0.5633,-0.42317,-0.2829,-0.14255,-0.002153,0.13824,0.27862,0.41888,0.55902,0.69901,0.83875,0.97825,1.1174,1.2563,1.56,1.4564,1.3524,1.248,1.1432,1.038,0.93258,0.82683,0.72084,0.61462,0.50822,0.40166,0.29498,0.18821,0.08138,-0.025473,-0.13232,-0.23912,-0.34585,-0.45248,-0.55897,0.90073,0,-0.0088091
0.081064,0,-0.99669,6.5077,6.481,6.4526,6.4218,6.3896,6.355,6.3187,6.2804,6.2402,6.198,6.1541,6.1083,6.0606,6.0108,5.9594,5.9062,5.8511,5.7945,5.736,5.6759,5.6136,-0.12983,-0.12054,-0.11075,-0.10018,-0.089163,-0.077424,-0.065151,-0.052263,-0.038828,-0.02484,-0.010352,0.0046147,0.0201,0.036135,0.052538,0.069391,0.086674,0.10426,0.12225,0.14056,0.15931,-1.5328,-1.3952,-1.2573,-1.119,-0.98029,-0.84132,-0.70211,-0.56264,-0.42303,-0.28329,-0.14347,-0.0035935,0.13627,0.27613,0.41587,0.55549,0.69496,0.83418,0.97316,1.1118,1.2502,1.5484,1.4448,1.3407,1.2363,1.1314,1.0263,0.92077,0.81499,0.70897,0.60273,0.49631,0.38973,0.28304,0.17626,0.06943,-0.037423,-0.14427,-0.25106,-0.35779,-0.4644,-0.57087,0.88074,0,-0.010457
0.079022,0,-0.99686,6.5357,6.508,6.4787,6.4471,6.4139,6.3784,6.3412,6.3019,6.2607,6.2176,6.1727,6.1259,6.0773,6.0265,5.9742,5.9199,5.8639,5.8062,5.7467,5.6856,5.6223,-0.13956,-0.12993,-0.11978,-0.10886,-0.097466,-0.085372,-0.072733,-0.059483,-0.045684,-0.031333,-0.01648,-0.0011446,0.014703,0.031087,0.047851,0.065058,0.082684,0.10063,0.11897,0.13762,0.1567,-1.5264,-1.3896,-1.2523,-1.1146,-0.97654,-0.83822,-0.69965,-0.56083,-0.42187,-0.28278,-0.1436,-0.0043785,0.13484,0.27405,0.41314,0.55211,0.69093,0.82951,0.96785,1.1059,1.2436,1.5363,1.4326,1.3285,1.224,1.1191,1.0139,0.90837,0.80257,0.69652,0.59025,0.48381,0.37722,0.27052,0.16373,0.056894,-0.04996,-0.1568,-0.26359,-0.3703,-0.4769,-0.58335,0.8592,0,-0.01219
0.076894,0,-0.99702,6.5704,6.5414,6.5107,6.4777,6.4431,6.4063,6.3676,6.3269,6.2844,6.2398,6.1935,6.1453,6.0952,6.043,5.9892,5.9335,5.876,5.8169,5.7559,5.6932,5.6286,-0.15169,-0.14156,-0.13087,-0.11943,-0.1075,-0.094876,-0.081705,-0.067924,-0.053598,-0.038721,-0.023341,-0.0074786,0.008889,0.02578,0.043057,0.060765,0.078885,0.097331,0.11616,0.1353,0.15483,-1.518,-1.3818,-1.2453,-1.1084,-0.97114,-0.8336,-0.69581,-0.55778,-0.4196,-0.28129,-0.14289,-0.004451,0.13399,0.27241,0.41072,0.54891,0.68695,0.82475,0.96231,1.0996,1.2365,1.5236,1.4199,1.3157,1.2112,1.1063,1.001,0.89544,0.7896,0.68353,0.57724,0.47078,0.36417,0.25746,0.15066,0.043822,-0.063032,-0.16987,-0.27665,-0.38335,-0.48993,-0.59636,0.83618,0,-0.013993
0.074681,0,-0.99719,6.6111,6.5803,6.5478,6.513,6.4766,6.438,6.3975,6.355,6.3105,6.2642,6.2159,6.1659,6.1139,6.0598,6.0041,5.9466,5.8872,5.8261,5.7632,5.6987,5.6321,-0.166,-0.15518,-0.1438,-0.13167,-0.11905,-0.10573,-0.091871,-0.077404,-0.062392,-0.046836,-0.030776,-0.014236,0.0027983,0.020345,0.038273,0.056625,0.075383,0.094458,0.1139,0.13365,0.15377,-1.5072,-1.372,-1.2364,-1.1003,-0.96401,-0.82738,-0.69051,-0.5534,-0.41614,-0.27875,-0.14128,-0.0037662,0.13375,0.27124,0.40863,0.5459,0.68301,0.8199,0.95654,1.0929,1.2289,1.5105,1.4067,1.3025,1.1979,1.0929,0.9876,0.882,0.77613,0.67002,0.56371,0.45723,0.35061,0.24388,0.13708,0.030234,-0.076619,-0.18345,-0.29022,-0.39691,-0.50347,-0.60989,0.81177,0,-0.015851
0.072381,0,-0.99736,6.657,6.6241,6.5895,6.5525,6.5138,6.473,6.4303,6.3855,6.3389,6.2902,6.2398,6.1874,6.1331,6.0768,6.0189,5.959,5.8973,5.8339,5.7688,5.7019,5.633,-0.18227,-0.17062,-0.15839,-0.14543,-0.13195,-0.1178,-0.1031,-0.087795,-0.071952,-0.055571,-0.038691,-0.021333,-0.0034949,0.014841,0.033553,0.052681,0.072197,0.092026,0.1122,0.13267,0.15349,-1.494,-1.3598,-1.2253,-1.0903,-0.95504,-0.81947,-0.68367,-0.54763,-0.41144,-0.27513,-0.13873,-0.0022841,0.13415,0.27057,0.40689,0.54308,0.67913,0.81494,0.95051,1.0858,1.2208,1.4968,1.3929,1.2887,1.184,1.079,0.97366,0.86802,0.76212,0.65599,0.54965,0.44315,0.33651,0.22977,0.12296,0.016116,-0.090737,-0.19756,-0.30433,-0.411,-0.51754,-0.62393,0.78609,0,-0.017748
0.069986,0,-0.99754,6.7078,6.6724,6.6351,6.5956,6.5544,6.511,6.4657,6.4183,6.369,6.3178,6.2646,6.2096,6.1527,6.0938,6.0331,5.9706,5.9062,5.8402,5.7723,5.7028,5.6313,-0.20037,-0.18773,-0.1745,-0.16056,-0.14609,-0.13095,-0.11526,-0.098984,-0.082172,-0.064827,-0.046992,-0.028687,-0.0099126,0.0093405,0.02896,0.048985,0.069379,0.090076,0.1111,0.1324,0.15402,-1.4783,-1.3453,-1.2119,-1.0782,-0.94415,-0.8098,-0.67522,-0.5404,-0.40544,-0.27035,-0.13518,2.8094e-05,0.13524,0.27042,0.4055,0.54047,0.67528,0.80987,0.94421,1.0783,1.212,1.4825,1.3786,1.2743,1.1696,1.0645,0.95915,0.85347,0.74753,0.64137,0.53501,0.42849,0.32183,0.21508,0.10827,0.0014154,-0.10543,-0.21225,-0.31901,-0.42566,-0.53219,-0.63855,0.75923,0,-0.019668
0.067482,0,-0.99771,6.7631,6.7248,6.6846,6.6422,6.598,6.5517,6.5034,6.453,6.4008,6.3465,6.2904,6.2324,6.1724,6.1105,6.0468,5.9813,5.9139,5.8448,5.7739,5.7013,5.6267,-0.22024,-0.20647,-0.19209,-0.17701,-0.1614,-0.14513,-0.12832,-0.11092,-0.092995,-0.074551,-0.055625,-0.036241,-0.016403,0.0038958,0.024546,0.045583,0.066974,0.088646,0.11063,0.13286,0.15538,-1.4599,-1.3283,-1.1963,-1.064,-0.93127,-0.79831,-0.66511,-0.53168,-0.3981,-0.2644,-0.13063,0.0031935,0.13701,0.2708,0.40449,0.53806,0.67148,0.80467,0.93762,1.0703,1.2026,1.4676,1.3636,1.2593,1.1545,1.0494,0.94397,0.83825,0.73228,0.62608,0.5197,0.41315,0.30648,0.19972,0.092898,-0.013954,-0.1208,-0.22761,-0.33435,-0.44099,-0.5475,-0.65384,0.7313,0,-0.021595
0.064847,0,-0.99788,6.8227,6.7812,6.7378,6.6921,6.6446,6.595,6.5434,6.4897,6.4341,6.3765,6.317,6.2556,6.1923,6.127,6.06,5.991,5.9202,5.8477,5.7734,5.6974,5.6195,-0.24187,-0.2268,-0.21113,-0.19477,-0.17787,-0.16033,-0.14224,-0.12358,-0.10441,-0.084728,-0.06458,-0.043988,-0.022959,-0.0014948,0.020311,0.042473,0.064967,0.087725,0.11076,0.13403,0.15755,-1.4389,-1.3088,-1.1783,-1.0475,-0.91635,-0.78493,-0.65328,-0.5214,-0.38938,-0.25724,-0.12503,0.0072324,0.13948,0.27171,0.40383,0.53584,0.66769,0.79932,0.93072,1.0618,1.1926,1.4519,1.3479,1.2434,1.1386,1.0335,0.92799,0.82223,0.71622,0.61,0.50359,0.39702,0.29034,0.18356,0.076732,-0.030122,-0.13697,-0.24377,-0.3505,-0.45712,-0.5636,-0.66991,0.70242,0,-0.023513
0.062054,0,-0.99806,6.8866,6.8416,6.7945,6.7453,6.6941,6.6408,6.5855,6.5282,6.4689,6.4077,6.3445,6.2793,6.2123,6.1433,6.0725,5.9998,5.9253,5.849,5.771,5.6912,5.6096,-0.26524,-0.24873,-0.23162,-0.21382,-0.19547,-0.17651,-0.15701,-0.13696,-0.11639,-0.095345,-0.073843,-0.051914,-0.029572,-0.0068204,0.016255,0.039659,0.063365,0.087317,0.11151,0.13591,0.16052,-1.415,-1.2867,-1.1579,-1.0288,-0.89933,-0.76963,-0.63969,-0.50954,-0.37925,-0.24884,-0.11836,0.01216,0.14267,0.27316,0.40354,0.53381,0.66393,0.79382,0.92348,1.0528,1.1819,1.4352,1.3312,1.2267,1.1218,1.0166,0.91105,0.80525,0.69921,0.59295,0.48651,0.37992,0.27322,0.16644,0.059601,-0.047253,-0.15409,-0.26089,-0.3676,-0.4742,-0.58066,-0.68694,0.67271,0,-0.025406
