"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
0.083489,0,-0.99649,6.4877,6.4603,6.4309,6.3998,6.3663,6.3316,6.2946,6.2556,6.2146,6.1719,6.1274,6.0807,6.0325,5.9823,5.9304,5.8767,5.8209,5.7638,5.7045,5.6438,5.5809,-0.12288,-0.1134,-0.1033,-0.092657,-0.081239,-0.069484,-0.057026,-0.043956,-0.030346,-0.016211,-0.0016055,0.013589,0.029169,0.045245,0.061758,0.07866,0.096075,0.11372,0.13188,0.15025,0.16909,-1.544,-1.4057,-1.267,-1.1278,-0.98828,-0.84854,-0.70848,-0.56822,-0.42778,-0.28721,-0.14656,-0.0058471,0.13483,0.27549,0.41607,0.5565,0.6968,0.83684,0.97669,1.1162,1.2554,1.5628,1.4593,1.3553,1.2509,1.1461,1.0409,0.93549,0.82975,0.72376,0.61755,0.51115,0.4046,0.29792,0.19115,0.084327,-0.022526,-0.12937,-0.23618,-0.34291,-0.44954,-0.55603,0.90072,0,-0.0088448
0.081518,0,-0.99666,6.5085,6.4808,6.4511,6.4197,6.3859,6.3508,6.3135,6.2741,6.2329,6.1897,6.1449,6.0979,6.0493,5.9988,5.9464,5.8924,5.8362,5.7787,5.719,5.6578,5.5946,-0.13009,-0.12048,-0.11025,-0.099451,-0.087906,-0.075989,-0.063378,-0.05016,-0.036397,-0.022107,-0.0073393,0.0080093,0.023757,0.039996,0.056676,0.073751,0.091324,0.10914,0.12746,0.14601,0.165,-1.5396,-1.4018,-1.2636,-1.1249,-0.98595,-0.84674,-0.70721,-0.56749,-0.42758,-0.28755,-0.14743,-0.0072537,0.13289,0.27302,0.41306,0.55296,0.69273,0.83224,0.97156,1.1105,1.2492,1.5511,1.4475,1.3435,1.239,1.1342,1.029,0.92353,0.81776,0.71174,0.60551,0.49909,0.39252,0.28583,0.17905,0.072223,-0.034631,-0.14147,-0.24827,-0.355,-0.46161,-0.56809,0.88074,0,-0.010499
0.07945,0,-0.99682,6.5369,6.5084,6.478,6.4457,6.4111,6.3752,6.337,6.2968,6.2547,6.2107,6.165,6.1171,6.0677,6.0162,5.963,5.908,5.851,5.7926,5.732,5.6699,5.6058,-0.13999,-0.13006,-0.11951,-0.10839,-0.096527,-0.084267,-0.071318,-0.057771,-0.043676,-0.029053,-0.013943,0.0017328,0.017818,0.034393,0.051406,0.068812,0.086708,0.10486,0.12349,0.14237,0.16166,-1.5331,-1.3959,-1.2584,-1.1204,-0.98208,-0.84352,-0.70466,-0.56559,-0.42634,-0.28697,-0.14751,-0.0079956,0.13149,0.27096,0.41034,0.54959,0.6887,0.82755,0.96622,1.1045,1.2425,1.5388,1.4352,1.3311,1.2266,1.1217,1.0165,0.91097,0.80517,0.69913,0.59287,0.48643,0.37984,0.27314,0.16636,0.059521,-0.047333,-0.15417,-0.26097,-0.36768,-0.47428,-0.58074,0.85919,0,-0.012238
0.077293,0,-0.99699,6.5722,6.5424,6.5107,6.4771,6.4413,6.404,6.3645,6.323,6.2796,6.2343,6.1872,6.138,6.0871,6.0344,5.9798,5.9234,5.865,5.8051,5.7432,5.6797,5.6142,-0.15231,-0.1419,-0.13086,-0.11923,-0.10687,-0.094097,-0.080642,-0.066593,-0.051995,-0.03687,-0.021255,-0.0050857,0.0115,0.028567,0.046069,0.063963,0.082329,0.10096,0.12006,0.13939,0.15912,-1.5244,-1.3881,-1.2513,-1.1141,-0.97656,-0.83879,-0.70071,-0.56244,-0.42398,-0.28541,-0.14674,-0.0080162,0.13068,0.26935,0.40794,0.5464,0.68472,0.82278,0.96066,1.0982,1.2354,1.526,1.4223,1.3181,1.2136,1.1087,1.0034,0.89786,0.79203,0.68596,0.57968,0.47322,0.36662,0.2599,0.15311,0.04627,-0.060584,-0.16742,-0.2742,-0.3809,-0.48749,-0.59393,0.83617,0,-0.014047
0.075049,0,-0.99717,6.6134,6.5819,6.5485,6.5132,6.4757,6.4366,6.3954,6.3521,6.3069,6.2598,6.2109,6.16,6.1073,6.0527,5.9963,5.9381,5.8779,5.8162,5.7524,5.6871,5.6198,-0.16682,-0.15574,-0.14404,-0.13174,-0.11873,-0.10527,-0.09115,-0.076437,-0.061175,-0.045389,-0.029115,-0.012297,0.0049408,0.02265,0.040786,0.059314,0.078292,0.097541,0.11723,0.13716,0.15745,-1.5135,-1.378,-1.2422,-1.1059,-0.96928,-0.83244,-0.6953,-0.55795,-0.42043,-0.28279,-0.14506,-0.0072669,0.13049,0.26823,0.40589,0.54341,0.68079,0.81793,0.95487,1.0915,1.2278,1.5126,1.4089,1.3047,1.2001,1.0951,0.98983,0.88423,0.77837,0.67227,0.56596,0.45948,0.35286,0.24614,0.13934,0.032493,-0.074361,-0.18119,-0.28797,-0.39466,-0.50122,-0.60764,0.81177,0,-0.015911
0.072717,0,-0.99734,6.6598,6.6263,6.5908,6.5534,6.5137,6.4725,6.4291,6.3836,6.3363,6.287,6.2359,6.1827,6.1278,6.071,6.0124,5.9519,5.8895,5.8256,5.7596,5.692,5.6225,-0.18327,-0.17138,-0.15885,-0.14573,-0.1319,-0.11761,-0.10267,-0.087144,-0.07107,-0.054477,-0.037398,-0.019788,-0.0017594,0.016729,0.035636,0.054922,0.074641,0.09463,0.11503,0.13567,0.15665,-1.5001,-1.3657,-1.2309,-1.0957,-0.96016,-0.82439,-0.68833,-0.55206,-0.41562,-0.27906,-0.14241,-0.0057109,0.13097,0.26762,0.40419,0.54062,0.67693,0.81298,0.94884,1.0844,1.2196,1.4988,1.3949,1.2907,1.186,1.081,0.9757,0.87006,0.76416,0.65803,0.5517,0.4452,0.33857,0.23183,0.12502,0.018175,-0.088678,-0.1955,-0.30227,-0.40894,-0.51549,-0.62188,0.78608,0,-0.017814
0.070288,0,-0.99751,6.7111,6.6751,6.6371,6.5971,6.555,6.5112,6.4652,6.4173,6.3673,6.3155,6.2618,6.2061,6.1486,6.0892,6.0279,5.9648,5.8998,5.8332,5.7646,5.6944,5.6223,-0.20155,-0.18868,-0.17519,-0.16109,-0.1463,-0.13103,-0.11512,-0.098632,-0.081603,-0.064062,-0.04604,-0.027501,-0.0085529,0.010846,0.03065,0.050819,0.071398,0.092247,0.11348,0.13494,0.15671,-1.4842,-1.351,-1.2174,-1.0834,-0.94912,-0.81458,-0.67974,-0.54471,-0.40951,-0.27419,-0.13878,-0.003317,0.13212,0.26753,0.40286,0.53805,0.67312,0.80793,0.94255,1.0768,1.2108,1.4843,1.3804,1.2761,1.1714,1.0664,0.96098,0.8553,0.74937,0.64321,0.53685,0.43033,0.32368,0.21693,0.11012,0.0032662,-0.10358,-0.2104,-0.31716,-0.42382,-0.53035,-0.63671,0.75922,0,-0.019739
0.067748,0,-0.99769,6.7669,6.728,6.6872,6.6444,6.5993,6.5526,6.5038,6.4529,6.4,6.3452,6.2886,6.2299,6.1694,6.107,6.0428,5.9767,5.9087,5.8391,5.7675,5.6943,5.6192,-0.22161,-0.20762,-0.19301,-0.17777,-0.16187,-0.14548,-0.12845,-0.11086,-0.092731,-0.074104,-0.055003,-0.035403,-0.015401,0.0050355,0.025858,0.047034,0.068598,0.090412,0.11258,0.13496,0.15763,-1.4656,-1.3338,-1.2016,-1.069,-0.93609,-0.80293,-0.66949,-0.53585,-0.40204,-0.26812,-0.13412,-5.9803e-05,0.13397,0.26798,0.4019,0.53569,0.66935,0.80276,0.93598,1.0689,1.2015,1.4692,1.3652,1.2609,1.1561,1.051,0.94558,0.83987,0.7339,0.62771,0.52132,0.41478,0.30811,0.20135,0.09453,-0.012322,-0.11917,-0.22598,-0.33272,-0.43937,-0.54587,-0.65222,0.73129,0,-0.021671
0.065076,0,-0.99787,6.827,6.7849,6.7409,6.6948,6.6466,6.5966,6.5445,6.4903,6.4341,6.376,6.3161,6.254,6.1902,6.1245,6.0569,5.9875,5.9162,5.8432,5.7683,5.6917,5.6133,-0.24341,-0.22814,-0.21225,-0.19573,-0.17857,-0.1609,-0.14262,-0.12378,-0.10441,-0.084563,-0.064249,-0.043456,-0.022273,-0.00067402,0.021288,0.043589,0.066244,0.089136,0.11235,0.13576,0.15941,-1.4444,-1.3141,-1.1834,-1.0524,-0.921,-0.78939,-0.65751,-0.52543,-0.39319,-0.26084,-0.1284,0.0040814,0.13654,0.26897,0.40132,0.53354,0.66562,0.79746,0.92911,1.0604,1.1915,1.4533,1.3492,1.2448,1.14,1.0348,0.92938,0.82362,0.71762,0.6114,0.50499,0.39842,0.29174,0.18497,0.078138,-0.028716,-0.13556,-0.24236,-0.34909,-0.45572,-0.5622,-0.66851,0.70242,0,-0.023594
0.062246,0,-0.99805,6.8913,6.8457,6.7981,6.7485,6.6967,6.643,6.5873,6.5294,6.4696,6.4079,6.3442,6.2786,6.2111,6.1416,6.0703,5.9972,5.9222,5.8455,5.7668,5.6866,5.6045,-0.26696,-0.25026,-0.23293,-0.21498,-0.19639,-0.1773,-0.15761,-0.13738,-0.11664,-0.095428,-0.073767,-0.051648,-0.029158,-0.0062758,0.016949,0.040488,0.064347,0.088424,0.11279,0.13732,0.16205,-1.4203,-1.2917,-1.1628,-1.0335,-0.9038,-0.77392,-0.64377,-0.51343,-0.38292,-0.25231,-0.12162,0.0091179,0.13983,0.27052,0.40111,0.53158,0.66192,0.79201,0.92191,1.0515,1.1808,1.4364,1.3323,1.2278,1.1229,1.0177,0.91221,0.80642,0.70037,0.59412,0.48768,0.3811,0.27439,0.16761,0.060774,-0.04608,-0.15292,-0.25971,-0.36643,-0.47303,-0.57949,-0.68577,0.67271,0,-0.025489
