"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
-0.0058513,0,-0.99998,5.9627,5.9426,5.9219,5.9009,5.8794,5.8575,5.8351,5.8122,5.7888,5.7651,5.7409,5.7164,5.6914,5.666,5.6399,5.6137,5.5869,5.5596,5.5321,5.5041,5.4757,0.051508,0.057892,0.064437,0.071075,0.077834,0.084682,0.091679,0.098772,0.10603,0.11332,0.12074,0.12825,0.13585,0.14356,0.15141,0.15929,0.1673,0.1754,0.18356,0.19178,0.20011,-0.22999,-0.15977,-0.089533,-0.019286,0.050947,0.12118,0.19142,0.26163,0.33184,0.402,0.47215,0.54225,0.61231,0.68232,0.75229,0.82221,0.89203,0.96182,1.0315,1.1011,1.1707,0.49791,0.44464,0.39134,0.338,0.28464,0.23126,0.17786,0.12445,0.071031,0.017604,-0.035824,-0.089249,-0.14267,-0.19608,-0.24947,-0.30284,-0.35619,-0.40952,-0.46281,-0.51607,-0.56928,0.90222,0,0.00084122
-0.004445,0,-0.99999,5.9585,5.9386,5.9181,5.8973,5.876,5.8544,5.8321,5.8095,5.7863,5.7629,5.7389,5.7146,5.6898,5.6646,5.6388,5.6127,5.5862,5.5591,5.5318,5.5041,5.4758,0.052844,0.059158,0.065627,0.072193,0.07888,0.085661,0.092586,0.099608,0.10679,0.11402,0.12136,0.1288,0.13634,0.14398,0.15176,0.15958,0.16752,0.17556,0.18364,0.19181,0.20007,-0.23737,-0.16737,-0.097346,-0.027316,0.042702,0.11272,0.18275,0.25274,0.32274,0.39269,0.46262,0.53251,0.60236,0.67216,0.74192,0.81163,0.88125,0.95082,1.0203,1.0897,1.1591,0.50649,0.45323,0.39993,0.3466,0.29324,0.23987,0.18647,0.13306,0.07964,0.026214,-0.027214,-0.08064,-0.13406,-0.18747,-0.24087,-0.29424,-0.3476,-0.40093,-0.45422,-0.50749,-0.56071,0.88246,0,0.00093875
-0.0028633,0,-1,5.9588,5.9388,5.9183,5.8974,5.876,5.8542,5.8319,5.8092,5.786,5.7624,5.7384,5.7139,5.6891,5.6637,5.6379,5.6117,5.5851,5.558,5.5305,5.5027,5.4744,0.052748,0.059092,0.065584,0.072179,0.078893,0.085704,0.092654,0.099704,0.1069,0.11416,0.12153,0.129,0.13656,0.14423,0.15203,0.15988,0.16784,0.17589,0.18401,0.1922,0.20049,-0.24459,-0.17487,-0.10512,-0.035366,0.034378,0.10412,0.17388,0.2436,0.31333,0.383,0.45267,0.52229,0.59187,0.6614,0.7309,0.80034,0.8697,0.93901,1.0082,1.0774,1.1465,0.51614,0.46288,0.40959,0.35627,0.30292,0.24954,0.19615,0.14274,0.089323,0.035898,-0.017531,-0.070957,-0.12438,-0.17779,-0.23119,-0.28457,-0.33793,-0.39126,-0.44457,-0.49784,-0.55107,0.86112,0,0.0010127
-0.0011159,0,-1,5.9632,5.9428,5.922,5.9007,5.879,5.8568,5.8342,5.8111,5.7875,5.7636,5.7392,5.7144,5.6892,5.6635,5.6373,5.6108,5.5838,5.5564,5.5286,5.5004,5.4717,0.051349,0.05781,0.064416,0.071127,0.077954,0.084882,0.091946,0.099106,0.10641,0.11378,0.12126,0.12884,0.13651,0.14429,0.15219,0.16015,0.16821,0.17636,0.18459,0.19288,0.20127,-0.25157,-0.18218,-0.11277,-0.043352,0.026057,0.095469,0.16489,0.23427,0.30367,0.37302,0.44235,0.51164,0.58089,0.6501,0.71926,0.78838,0.85741,0.9264,0.99531,1.0641,1.1329,0.5268,0.47355,0.42026,0.36695,0.3136,0.26023,0.20684,0.15344,0.10002,0.046596,-0.006832,-0.060259,-0.11368,-0.1671,-0.2205,-0.27388,-0.32725,-0.38059,-0.4339,-0.48717,-0.54041,0.8383,0,0.0010545
0.00077988,0,-1,5.9713,5.9504,5.9289,5.907,5.8847,5.862,5.8388,5.8151,5.7909,5.7664,5.7414,5.716,5.6902,5.6639,5.6372,5.61,5.5825,5.5544,5.526,5.4972,5.468,0.048763,0.055423,0.062222,0.069127,0.076148,0.083271,0.090523,0.097873,0.10536,0.11292,0.12059,0.12836,0.13621,0.14417,0.15225,0.16038,0.16862,0.17695,0.18534,0.19381,0.20237,-0.2582,-0.18921,-0.12021,-0.051187,0.017821,0.086834,0.15585,0.22484,0.29384,0.36279,0.43172,0.50062,0.56947,0.63829,0.70706,0.77578,0.84442,0.91302,0.98153,1.05,1.1183,0.53836,0.48512,0.43184,0.37853,0.32519,0.27183,0.21844,0.16504,0.11163,0.058202,0.0047748,-0.048653,-0.10208,-0.15549,-0.2089,-0.26229,-0.31566,-0.369,-0.42232,-0.4756,-0.52885,0.81407,0,0.0010553
0.002798,0,-1,5.9829,5.9612,5.9389,5.9163,5.8931,5.8696,5.8455,5.8211,5.7961,5.7708,5.745,5.7188,5.6921,5.665,5.6374,5.6095,5.5811,5.5523,5.5231,5.4935,5.4634,0.045053,0.051984,0.059048,0.066221,0.073507,0.080895,0.088408,0.09602,0.10377,0.11158,0.1195,0.12752,0.13563,0.14384,0.15216,0.16054,0.16901,0.17758,0.18621,0.19492,0.20371,-0.26437,-0.19586,-0.12732,-0.058777,0.0097599,0.078302,0.14685,0.21537,0.2839,0.35238,0.42085,0.48928,0.55767,0.62602,0.69433,0.76259,0.83076,0.8989,0.96696,1.0349,1.1029,0.55067,0.49744,0.44417,0.39086,0.33753,0.28417,0.23079,0.17739,0.12398,0.070558,0.017131,-0.036297,-0.089723,-0.14314,-0.19655,-0.24994,-0.30332,-0.35667,-0.40999,-0.46328,-0.51654,0.78853,0,0.0010068
0.0049035,0,-0.99999,5.998,5.9753,5.952,5.9283,5.9042,5.8796,5.8546,5.8291,5.8031,5.7768,5.75,5.7228,5.6951,5.667,5.6384,5.6095,5.5801,5.5502,5.52,5.4893,5.4583,0.040228,0.047498,0.054897,0.062406,0.070023,0.077743,0.085586,0.093523,0.10159,0.10973,0.11797,0.1263,0.13473,0.14324,0.15187,0.16056,0.16934,0.1782,0.18713,0.19612,0.2052,-0.26998,-0.20201,-0.13402,-0.066021,0.0019711,0.069969,0.13797,0.20595,0.27394,0.34188,0.4098,0.47769,0.54555,0.61336,0.68113,0.74885,0.81649,0.8841,0.95162,1.0191,1.0865,0.56351,0.51028,0.45702,0.40373,0.3504,0.29705,0.24367,0.19028,0.13687,0.083448,0.030022,-0.023407,-0.076833,-0.13025,-0.18366,-0.23706,-0.29044,-0.3438,-0.39713,-0.45043,-0.50369,0.76178,0,0.00090142
0.0070524,0,-0.99997,6.0166,5.9926,5.9682,5.9433,5.918,5.8922,5.866,5.8393,5.8121,5.7846,5.7566,5.7281,5.6993,5.67,5.6402,5.61,5.5794,5.5484,5.517,5.4851,5.4528,0.03429,0.041963,0.049763,0.05767,0.065683,0.073798,0.082032,0.090357,0.098806,0.10733,0.11595,0.12466,0.13346,0.14235,0.15133,0.16038,0.16952,0.17874,0.18801,0.19736,0.20678,-0.2749,-0.20755,-0.14019,-0.07281,-0.0054392,0.061937,0.12932,0.19668,0.26404,0.33136,0.39867,0.46594,0.53318,0.60038,0.66753,0.73464,0.80167,0.86866,0.93558,1.0024,1.0692,0.57661,0.52339,0.47014,0.41685,0.36353,0.31019,0.25682,0.20343,0.15002,0.096603,0.043178,-0.01025,-0.063678,-0.1171,-0.17051,-0.22391,-0.2773,-0.33066,-0.384,-0.4373,-0.49058,0.73393,0,0.00073314
0.0091914,0,-0.99996,6.0385,6.0132,5.9874,5.9611,5.9344,5.9073,5.8797,5.8516,5.8231,5.7942,5.7648,5.735,5.7048,5.6741,5.6429,5.6114,5.5794,5.547,5.5142,5.481,5.4473,0.027236,0.035376,0.043638,0.052004,0.060476,0.069046,0.07773,0.086504,0.095394,0.10436,0.11342,0.12256,0.13179,0.1411,0.15051,0.15998,0.16952,0.17915,0.18883,0.19857,0.20839,-0.279,-0.21236,-0.1457,-0.079027,-0.01236,0.054315,0.121,0.18765,0.25431,0.32094,0.38754,0.45412,0.52066,0.58716,0.65362,0.72003,0.78637,0.85267,0.9189,0.98505,1.0511,0.58964,0.53644,0.4832,0.42992,0.37661,0.32327,0.2699,0.21651,0.16311,0.1097,0.056274,0.0028461,-0.050582,-0.10401,-0.15742,-0.21083,-0.26421,-0.31758,-0.37093,-0.42424,-0.47752,0.7051,0,0.00049763
0.011259,0,-0.99994,6.0639,6.037,6.0097,5.9819,5.9537,5.925,5.8958,5.8663,5.8362,5.8057,5.7748,5.7434,5.7116,5.6794,5.6467,5.6136,5.5801,5.5461,5.5118,5.477,5.4418,0.019035,0.027705,0.036492,0.045381,0.054371,0.063458,0.072652,0.081935,0.091326,0.10079,0.11034,0.11998,0.12969,0.13949,0.14937,0.15931,0.16932,0.1794,0.18954,0.19973,0.20999,-0.28217,-0.21632,-0.15044,-0.084556,-0.018675,0.047213,0.11311,0.17898,0.24486,0.3107,0.37652,0.44232,0.50807,0.57379,0.63947,0.70511,0.77067,0.8362,0.90165,0.96703,1.0323,0.60224,0.54905,0.49582,0.44255,0.38924,0.33591,0.28255,0.22916,0.17577,0.12235,0.068931,0.015504,-0.037924,-0.091349,-0.14477,-0.19817,-0.25157,-0.30494,-0.35829,-0.41161,-0.4649,0.67539,0,0.00019306
0.013185,0,-0.99991,6.0928,6.0642,6.0352,6.0057,5.9757,5.9453,5.9145,5.8832,5.8514,5.8192,5.7866,5.7535,5.72,5.686,5.6516,5.6168,5.5815,5.5458,5.5098,5.4733,5.4363,0.0096648,0.018929,0.028304,0.037778,0.04735,0.057015,0.066782,0.076633,0.086587,0.096608,0.10672,0.1169,0.12716,0.13749,0.1479,0.15836,0.16889,0.17949,0.19013,0.20082,0.21157,-0.28427,-0.21929,-0.15429,-0.089274,-0.024265,0.040751,0.10577,0.17077,0.23578,0.30075,0.3657,0.43063,0.49552,0.56037,0.62519,0.68996,0.75466,0.81932,0.88391,0.94844,1.0129,0.61398,0.56079,0.50757,0.45431,0.40101,0.34768,0.29433,0.24095,0.18755,0.13414,0.080724,0.027297,-0.026131,-0.079557,-0.13298,-0.18639,-0.23978,-0.29316,-0.34652,-0.39984,-0.45314,0.64493,0,-0.00017957
0.014893,0,-0.99989,6.1251,6.0946,6.0637,6.0323,6.0005,5.9682,5.9355,5.9023,5.8686,5.8346,5.8,5.765,5.7296,5.6938,5.6575,5.6208,5.5836,5.546,5.5081,5.4697,5.4308,-0.00086761,0.0090558,0.019086,0.029211,0.039428,0.049734,0.060137,0.070617,0.081195,0.091833,0.10255,0.11334,0.1242,0.13513,0.14612,0.15717,0.16827,0.17943,0.19063,0.20188,0.21317,-0.28517,-0.22116,-0.15712,-0.093065,-0.029017,0.035038,0.099101,0.16314,0.22719,0.2912,0.3552,0.41916,0.4831,0.547,0.61086,0.67468,0.73842,0.80213,0.86578,0.92935,0.99286,0.62438,0.57121,0.51799,0.46473,0.41144,0.35812,0.30477,0.2514,0.198,0.1446,0.091179,0.037754,-0.015674,-0.069101,-0.12252,-0.17594,-0.22933,-0.28272,-0.33608,-0.38941,-0.44271,0.61385,0,-0.00061596
0.016299,0,-0.99987,6.1608,6.1283,6.0953,6.0619,6.028,5.9937,5.9588,5.9236,5.8878,5.8517,5.8151,5.778,5.7406,5.7026,5.6643,5.6255,5.5863,5.5466,5.5065,5.4661,5.4252,-0.012567,-0.0019135,0.0088395,0.019684,0.030614,0.041626,0.05273,0.063904,0.075169,0.086488,0.097883,0.10934,0.12086,0.13243,0.14407,0.15575,0.16748,0.17926,0.19108,0.20292,0.21481,-0.28477,-0.22181,-0.15882,-0.09582,-0.032823,0.030182,0.093194,0.15618,0.21918,0.28214,0.34509,0.40801,0.4709,0.53375,0.59657,0.65934,0.72205,0.78472,0.84732,0.90986,0.97233,0.63294,0.57978,0.52657,0.47332,0.42003,0.36672,0.31337,0.26,0.20661,0.15321,0.099789,0.046365,-0.007063,-0.06049,-0.11391,-0.16733,-0.22073,-0.27411,-0.32748,-0.38082,-0.43413,0.58226,0,-0.0011082
0.017316,0,-0.99985,6.1997,6.1649,6.1297,6.094,6.0579,6.0213,5.9843,5.9468,5.9088,5.8704,5.8315,5.7922,5.7525,5.7123,5.6717,5.6306,5.5891,5.5472,5.5049,5.4621,5.419,-0.02539,-0.013933,-0.0023834,0.0092513,0.020966,0.032754,0.044628,0.056565,0.068583,0.080649,0.092782,0.10497,0.11721,0.1295,0.14184,0.15422,0.16663,0.17909,0.19156,0.20407,0.21659,-0.28297,-0.22114,-0.1593,-0.097442,-0.035587,0.026276,0.088146,0.14999,0.21185,0.27367,0.33548,0.39726,0.45902,0.52073,0.58241,0.64405,0.70562,0.76716,0.82863,0.89003,0.95138,0.63914,0.58598,0.53277,0.47953,0.42624,0.37293,0.31959,0.26622,0.21283,0.15943,0.10601,0.05259,-0.00083794,-0.054266,-0.10769,-0.1611,-0.21451,-0.26789,-0.32126,-0.3746,-0.42792,0.55031,0,-0.0016447
0.01785,0,-0.99984,6.2414,6.2043,6.1666,6.1285,6.09,6.0509,6.0114,5.9715,5.931,5.8902,5.8489,5.8071,5.7649,5.7223,5.6792,5.6357,5.5918,5.5474,5.5026,5.4574,5.4118,-0.039262,-0.026923,-0.014498,-0.0019958,0.010577,0.023218,0.035934,0.048705,0.061546,0.074429,0.087368,0.10035,0.11338,0.12644,0.13955,0.15268,0.16584,0.17903,0.19223,0.20544,0.21867,-0.27968,-0.21909,-0.15848,-0.097855,-0.037233,0.023396,0.084032,0.14465,0.20527,0.26586,0.32644,0.38699,0.44751,0.50799,0.56845,0.62886,0.68921,0.74951,0.80976,0.86995,0.93007,0.64239,0.58923,0.53603,0.48279,0.42951,0.3762,0.32286,0.26949,0.2161,0.1627,0.10929,0.055863,0.0024352,-0.050993,-0.10442,-0.15783,-0.21124,-0.26462,-0.31799,-0.37134,-0.42465,0.51812,0,-0.0022101
0.017807,0,-0.99984,6.2856,6.2458,6.2055,6.1648,6.1236,6.0819,6.0397,5.9971,5.954,5.9105,5.8666,5.8221,5.7773,5.732,5.6863,5.6401,5.5935,5.5465,5.499,5.4512,5.4029,-0.054016,-0.040711,-0.027329,-0.013879,-0.00036784,0.013204,0.026838,0.040516,0.054256,0.068027,0.081843,0.095691,0.10957,0.12348,0.13741,0.15136,0.16532,0.1793,0.19328,0.20726,0.22124,-0.27485,-0.21559,-0.15631,-0.097006,-0.03771,0.021594,0.080905,0.14019,0.19949,0.25876,0.31801,0.37724,0.43644,0.4956,0.55473,0.61382,0.67285,0.73185,0.79078,0.84965,0.90846,0.64213,0.58897,0.53577,0.48253,0.42925,0.37593,0.32259,0.26923,0.21584,0.16244,0.10902,0.055599,0.0021709,-0.051257,-0.10468,-0.1581,-0.2115,-0.26489,-0.31826,-0.3716,-0.42491,0.48583,0,-0.0027851
0.017088,0,-0.99985,6.3312,6.2885,6.2454,6.2018,6.1577,6.1132,6.0682,6.0227,5.9767,5.9304,5.8835,5.8362,5.7885,5.7403,5.6917,5.6427,5.5932,5.5433,5.493,5.4423,5.3911,-0.069363,-0.055003,-0.040578,-0.026096,-0.011564,0.0030183,0.01765,0.032315,0.047028,0.061761,0.076524,0.091308,0.10611,0.12093,0.13575,0.15058,0.16541,0.18024,0.19505,0.20985,0.22464,-0.26849,-0.21064,-0.15277,-0.094889,-0.037008,0.02088,0.078774,0.13665,0.19453,0.25238,0.31022,0.36803,0.42582,0.48357,0.54129,0.59897,0.65659,0.71417,0.77169,0.82916,0.88657,0.63775,0.58459,0.53138,0.47814,0.42485,0.37154,0.31819,0.26483,0.21144,0.15803,0.10462,0.051195,-0.0022327,-0.05566,-0.10908,-0.1625,-0.2159,-0.26929,-0.32265,-0.37599,-0.42931,0.45357,0,-0.0033473
