"Normals:0","Normals:1","Normals:2","VELOCITY_1","VELOCITY_2","VELOCITY_3","VELOCITY_4","VELOCITY_5","VELOCITY_6","VELOCITY_7","VELOCITY_8","VELOCITY_9","VELOCITY_10","VELOCITY_11","VELOCITY_12","VELOCITY_13","VELOCITY_14","VELOCITY_15","VELOCITY_16","VELOCITY_17","VELOCITY_18","VELOCITY_19","VELOCITY_20","VELOCITY_21","CP_1","CP_2","CP_3","CP_4","CP_5","CP_6","CP_7","CP_8","CP_9","CP_10","CP_11","CP_12","CP_13","CP_14","CP_15","CP_16","CP_17","CP_18","CP_19","CP_20","CP_21","DIPOLE_1","DIPOLE_2","DIPOLE_3","DIPOLE_4","DIPOLE_5","DIPOLE_6","DIPOLE_7","DIPOLE_8","DIPOLE_9","DIPOLE_10","DIPOLE_11","DIPOLE_12","DIPOLE_13","DIPOLE_14","DIPOLE_15","DIPOLE_16","DIPOLE_17","DIPOLE_18","DIPOLE_19","DIPOLE_20","DIPOLE_21","SOURCE_1","SOURCE_2","SOURCE_3","SOURCE_4","SOURCE_5","SOURCE_6","SOURCE_7","SOURCE_8","SOURCE_9","SOURCE_10","SOURCE_11","SOURCE_12","SOURCE_13","SOURCE_14","SOURCE_15","SOURCE_16","SOURCE_17","SOURCE_18","SOURCE_19","SOURCE_20","SOURCE_21","Points:0","Points:1","Points:2"
-0.19377,0,-0.98103,5.2748,5.2607,5.245,5.2277,5.2088,5.1883,5.1663,5.1427,5.1175,5.0907,5.0624,5.0326,5.0012,4.9683,4.9339,4.898,4.8606,4.8217,4.7813,4.7395,4.6962,0.25774,0.2617,0.26609,0.27092,0.27618,0.28185,0.28795,0.29443,0.30134,0.30862,0.31628,0.32431,0.3327,0.34146,0.35054,0.35995,0.36968,0.37974,0.39007,0.40069,0.41159,-0.19645,-0.048255,0.099935,0.24812,0.3962,0.54418,0.692,0.83959,0.98695,1.134,1.2807,1.427,1.5729,1.7183,1.8631,2.0074,2.1511,2.2942,2.4365,2.5781,2.7189,-0.12535,-0.23215,-0.33889,-0.44553,-0.55203,-0.65836,-0.76449,-0.87038,-0.97601,-1.0813,-1.1864,-1.291,-1.3952,-1.4991,-1.6024,-1.7053,-1.8077,-1.9095,-2.0107,-2.1113,-2.2113,0.90447,0,0.022546
-0.18415,0,-0.98287,5.2529,5.2357,5.217,5.1966,5.1747,5.1511,5.126,5.0994,5.0712,5.0414,5.0102,4.9774,4.9431,4.9072,4.8699,4.8312,4.7909,4.7491,4.7059,4.6613,4.6153,0.26388,0.26869,0.27392,0.27958,0.28564,0.29212,0.299,0.30625,0.31391,0.32194,0.33032,0.33906,0.34813,0.35756,0.36728,0.37731,0.38765,0.39828,0.40916,0.42031,0.43171,-0.21502,-0.067093,0.080833,0.22876,0.37659,0.52433,0.6719,0.81926,0.96639,1.1132,1.2597,1.4058,1.5515,1.6967,1.8413,1.9854,2.129,2.2718,2.414,2.5555,2.6961,-0.065384,-0.17222,-0.279,-0.38569,-0.49227,-0.5987,-0.70495,-0.81098,-0.91676,-1.0223,-1.1275,-1.2323,-1.3368,-1.4409,-1.5445,-1.6476,-1.7503,-1.8524,-1.954,-2.0549,-2.1553,0.88503,0,0.026507
-0.17379,0,-0.98475,5.2357,5.2156,5.1939,5.1705,5.1457,5.1192,5.0912,5.0616,5.0305,4.9978,4.9637,4.928,4.8909,4.8521,4.812,4.7705,4.7274,4.6829,4.6369,4.5896,4.5408,0.26868,0.2743,0.28033,0.28678,0.29362,0.30087,0.3085,0.3165,0.32488,0.33363,0.3427,0.35211,0.36184,0.3719,0.38224,0.39286,0.40378,0.41495,0.42637,0.43803,0.4499,-0.2352,-0.087656,0.0599,0.20746,0.35494,0.50232,0.64955,0.79657,0.94336,1.0899,1.236,1.3818,1.5272,1.6721,1.8165,1.9603,2.1035,2.2462,2.3881,2.5293,2.6697,-0.00092107,-0.10777,-0.21458,-0.32133,-0.42799,-0.53451,-0.64087,-0.74703,-0.85297,-0.95864,-1.064,-1.1691,-1.2738,-1.3781,-1.482,-1.5855,-1.6884,-1.7909,-1.8928,-1.9941,-2.0948,0.86401,0,0.030562
-0.16275,0,-0.98663,5.2233,5.2003,5.1757,5.1494,5.1217,5.0923,5.0614,5.029,4.995,4.9595,4.9225,4.8841,4.8441,4.8026,4.7597,4.7154,4.6695,4.6223,4.5737,4.5236,4.4722,0.27215,0.27856,0.28537,0.29259,0.3002,0.3082,0.31656,0.32529,0.33438,0.3438,0.35355,0.36362,0.37399,0.38466,0.3956,0.40681,0.41828,0.42999,0.44192,0.45407,0.46641,-0.25689,-0.10984,0.037226,0.1843,0.3313,0.47822,0.62499,0.77155,0.9179,1.064,1.2097,1.3551,1.5,1.6445,1.7885,1.9319,2.0748,2.2171,2.3586,2.4994,2.6395,0.067641,-0.039211,-0.14605,-0.25285,-0.35956,-0.46617,-0.57264,-0.67893,-0.78502,-0.89086,-0.99644,-1.1017,-1.2066,-1.3112,-1.4154,-1.5191,-1.6224,-1.7252,-1.8274,-1.9291,-2.0302,0.84146,0,0.034644
-0.1511,0,-0.98847,5.2157,5.1898,5.1623,5.1332,5.1026,5.0704,5.0367,5.0014,4.9646,4.9262,4.8865,4.8452,4.8024,4.7581,4.7125,4.6654,4.6168,4.5669,4.5156,4.4628,4.4087,0.27426,0.28146,0.28905,0.29704,0.3054,0.31414,0.32324,0.33268,0.34247,0.35258,0.36299,0.37371,0.38472,0.396,0.40754,0.41932,0.43134,0.44358,0.45601,0.46865,0.48144,-0.27993,-0.13351,0.012942,0.1594,0.3058,0.45212,0.5983,0.74429,0.89006,1.0356,1.1807,1.3256,1.47,1.614,1.7574,1.9003,2.0427,2.1845,2.3255,2.4659,2.6056,0.13984,0.032995,-0.073855,-0.18068,-0.28746,-0.39414,-0.50071,-0.60712,-0.71335,-0.81936,-0.92512,-1.0306,-1.1358,-1.2406,-1.345,-1.4491,-1.5526,-1.6558,-1.7584,-1.8605,-1.962,0.81747,0,0.03869
-0.13893,0,-0.99025,5.2132,5.1844,5.154,5.1221,5.0886,5.0535,5.0169,4.9788,4.9391,4.898,4.8553,4.8112,4.7657,4.7186,4.6702,4.6203,4.569,4.5163,4.4622,4.4068,4.35,0.27497,0.28296,0.29133,0.30009,0.30922,0.3187,0.32854,0.3387,0.34919,0.35999,0.37108,0.38246,0.3941,0.406,0.41814,0.4305,0.44307,0.45585,0.4688,0.48191,0.49517,-0.30412,-0.15847,-0.012776,0.13293,0.27859,0.42418,0.56963,0.7149,0.85997,1.0048,1.1493,1.2934,1.4371,1.5805,1.7233,1.8656,2.0073,2.1484,2.2889,2.4287,2.5677,0.21514,0.10833,0.0014815,-0.10536,-0.21218,-0.31893,-0.42558,-0.5321,-0.63846,-0.74463,-0.85057,-0.95625,-1.0616,-1.1667,-1.2714,-1.3757,-1.4796,-1.5831,-1.6861,-1.7885,-1.8904,0.79212,0,0.042637
-0.12631,0,-0.99193,5.2159,5.1842,5.1509,5.116,5.0796,5.0417,5.0022,4.9612,4.9186,4.8746,4.8291,4.7821,4.7337,4.6838,4.6325,4.5798,4.5257,4.4702,4.4133,4.3551,4.2956,0.27422,0.28302,0.29219,0.30174,0.31164,0.32189,0.33247,0.34337,0.35458,0.36609,0.37787,0.38991,0.4022,0.41474,0.42748,0.44043,0.45358,0.46689,0.48037,0.49398,0.50772,-0.32924,-0.1845,-0.039714,0.1051,0.24987,0.39457,0.53915,0.68356,0.82777,0.97174,1.1154,1.2587,1.4016,1.5441,1.6862,1.8277,1.9687,2.109,2.2488,2.3878,2.5261,0.29297,0.1862,0.079375,-0.027473,-0.13431,-0.24111,-0.34784,-0.45446,-0.56094,-0.66725,-0.77335,-0.87923,-0.98483,-1.0901,-1.1951,-1.2997,-1.4039,-1.5077,-1.611,-1.7139,-1.8162,0.76551,0,0.046424
-0.11337,0,-0.99348,5.224,5.1893,5.153,5.1152,5.0759,5.0349,4.9925,4.9485,4.903,4.856,4.8076,4.7577,4.7063,4.6535,4.5993,4.5437,4.4867,4.4283,4.3685,4.3075,4.2451,0.27197,0.2816,0.2916,0.30196,0.31266,0.3237,0.33506,0.34672,0.35868,0.37091,0.3834,0.39614,0.4091,0.42229,0.43567,0.44923,0.46296,0.47685,0.49086,0.50499,0.51922,-0.35501,-0.21134,-0.06762,0.076135,0.21986,0.36352,0.50707,0.65046,0.79367,0.93663,1.0793,1.2216,1.3636,1.5052,1.6462,1.7868,1.9269,2.0664,2.2052,2.3433,2.4808,0.37267,0.26596,0.15918,0.052349,-0.054499,-0.16133,-0.26811,-0.37481,-0.4814,-0.58784,-0.6941,-0.80015,-0.90596,-1.0115,-1.1167,-1.2216,-1.3261,-1.4302,-1.5339,-1.6371,-1.7398,0.73773,0,0.049995
-0.1002,0,-0.99489,5.2376,5.1999,5.1606,5.1197,5.0773,5.0333,4.9878,4.9408,4.8922,4.8422,4.7907,4.7378,4.6834,4.6275,4.5703,4.5117,4.4517,4.3903,4.3276,4.2636,4.1982,0.26816,0.27866,0.28952,0.30073,0.31228,0.32414,0.3363,0.34876,0.36149,0.37449,0.38772,0.40118,0.41485,0.42872,0.44276,0.45696,0.4713,0.48579,0.50037,0.51504,0.52978,-0.38113,-0.2387,-0.096214,0.046319,0.18883,0.33129,0.47365,0.61585,0.75788,0.89969,1.0412,1.1824,1.3232,1.4637,1.6037,1.7432,1.8821,2.0206,2.1583,2.2955,2.4319,0.45355,0.34693,0.24021,0.13341,0.026571,-0.080275,-0.1871,-0.29386,-0.40054,-0.50709,-0.61349,-0.7197,-0.82569,-0.93143,-1.0369,-1.142,-1.2468,-1.3512,-1.4552,-1.5588,-1.6619,0.7089,0,0.0533
-0.086935,0,-0.99613,5.2569,5.2161,5.1736,5.1296,5.084,5.0368,4.9882,4.938,4.8862,4.833,4.7784,4.7223,4.6647,4.6057,4.5453,4.4836,4.4205,4.356,4.2902,4.223,4.1546,0.26274,0.27417,0.28593,0.29804,0.31046,0.32319,0.33621,0.3495,0.36306,0.37685,0.39087,0.40509,0.4195,0.43409,0.44883,0.46371,0.4787,0.4938,0.50898,0.52422,0.53951,-0.40729,-0.26627,-0.12519,0.015952,0.15707,0.29816,0.43915,0.58,0.72069,0.86116,1.0013,1.1412,1.2808,1.4199,1.5587,1.6969,1.8346,1.9718,2.1084,2.2443,2.3796,0.53487,0.42835,0.3217,0.21496,0.10815,0.0013105,-0.10553,-0.21234,-0.31909,-0.42574,-0.53225,-0.63861,-0.74477,-0.85071,-0.95638,-1.0618,-1.1668,-1.2715,-1.3759,-1.4798,-1.5832,0.67912,0,0.056294
-0.073692,0,-0.99718,5.282,5.2378,5.1921,5.1447,5.0958,5.0454,4.9934,4.9399,4.8848,4.8283,4.7703,4.7109,4.65,4.5877,4.5241,4.459,4.3926,4.3248,4.2558,4.1854,4.1137,0.2557,0.2681,0.28083,0.29389,0.30725,0.3209,0.33483,0.34901,0.36343,0.37808,0.39292,0.40795,0.42315,0.4385,0.45397,0.46956,0.48525,0.50101,0.51682,0.53266,0.54853,-0.43314,-0.29371,-0.15421,-0.014646,0.12491,0.26444,0.40389,0.54321,0.68237,0.82133,0.96002,1.0984,1.2365,1.3742,1.5115,1.6483,1.7846,1.9204,2.0556,2.1901,2.324,0.61584,0.50945,0.4029,0.29623,0.18947,0.082648,-0.024196,-0.13103,-0.23783,-0.34455,-0.45117,-0.55765,-0.66397,-0.77008,-0.87595,-0.98156,-1.0869,-1.1918,-1.2965,-1.4007,-1.5045,0.64851,0,0.058941
-0.060605,0,-0.99806,5.3125,5.2649,5.2157,5.1649,5.1125,5.0586,5.0031,4.9461,4.8876,4.8276,4.7661,4.7032,4.6389,4.5731,4.5059,4.4374,4.3675,4.2963,4.2238,4.15,4.0749,0.24707,0.26051,0.27427,0.28834,0.3027,0.31734,0.33223,0.34736,0.36271,0.37827,0.39399,0.40989,0.42592,0.44208,0.45834,0.47469,0.49111,0.50757,0.52405,0.54053,0.55701,-0.45834,-0.32069,-0.18295,-0.045145,0.092664,0.23045,0.36818,0.50577,0.64323,0.78049,0.9175,1.0542,1.1906,1.3267,1.4623,1.5975,1.7323,1.8665,2.0001,2.1331,2.2655,0.69568,0.58942,0.48299,0.37641,0.26971,0.16293,0.056106,-0.050738,-0.15757,-0.26435,-0.37105,-0.47764,-0.58408,-0.69034,-0.7964,-0.90221,-1.0077,-1.113,-1.2179,-1.3224,-1.4265,0.6172,0,0.061213
-0.047808,0,-0.99875,5.3482,5.297,5.2441,5.1896,5.1336,5.076,5.0169,4.9562,4.894,4.8303,4.7652,4.6986,4.6305,4.5611,4.4903,4.4181,4.3445,4.2697,4.1935,4.1161,4.0373,0.23692,0.25147,0.26634,0.2815,0.29693,0.31262,0.32855,0.34469,0.36103,0.37756,0.39423,0.41105,0.42798,0.44501,0.4621,0.47926,0.49645,0.51366,0.53085,0.54802,0.56514,-0.48255,-0.34687,-0.21108,-0.075224,0.060649,0.19651,0.33232,0.46801,0.60357,0.73895,0.87409,1.009,1.1435,1.2778,1.4116,1.545,1.6779,1.8104,1.9422,2.0735,2.2042,0.77357,0.66746,0.56116,0.45468,0.34807,0.24135,0.13456,0.027723,-0.079119,-0.18594,-0.2927,-0.39937,-0.50592,-0.61232,-0.71853,-0.82452,-0.93026,-1.0357,-1.1409,-1.2457,-1.3501,0.58531,0,0.06309
-0.035435,0,-0.99925,5.3886,5.3335,5.2768,5.2185,5.1586,5.0971,5.0341,4.9695,4.9034,4.8358,4.7668,4.6963,4.6244,4.551,4.4763,4.4002,4.3228,4.244,4.164,4.0827,4.0001,0.22534,0.24111,0.25716,0.27349,0.29007,0.3069,0.32393,0.34116,0.35857,0.37613,0.39382,0.41162,0.4295,0.44745,0.46545,0.48346,0.50148,0.51948,0.53743,0.55532,0.57312,-0.50547,-0.37193,-0.23829,-0.10457,0.029174,0.16292,0.29662,0.43021,0.56369,0.697,0.83008,0.96291,1.0954,1.2277,1.3595,1.4909,1.6219,1.7523,1.8823,2.0116,2.1404,0.84871,0.74277,0.63661,0.53025,0.42373,0.31708,0.21034,0.10353,-0.003307,-0.11015,-0.21695,-0.32369,-0.43033,-0.53684,-0.64318,-0.74933,-0.85526,-0.96092,-1.0663,-1.1713,-1.276,0.55298,0,0.064564
-0.02362,0,-0.9996,5.4327,5.3735,5.3128,5.2504,5.1864,5.1208,5.0536,4.985,4.9148,4.8431,4.7699,4.6953,4.6193,4.5418,4.463,4.3828,4.3012,4.2184,4.1342,4.0488,3.9622,0.21262,0.22967,0.247,0.26459,0.28241,0.30044,0.31866,0.33706,0.3556,0.37426,0.39303,0.41187,0.43076,0.4497,0.46863,0.48756,0.50644,0.52528,0.54402,0.56266,0.58118,-0.52681,-0.39561,-0.26431,-0.13291,-0.0014817,0.12996,0.26135,0.39266,0.52386,0.65491,0.78573,0.91633,1.0466,1.1766,1.3063,1.4355,1.5643,1.6927,1.8205,1.9477,2.0744,0.92031,0.81455,0.70854,0.60231,0.49589,0.38933,0.28265,0.17588,0.069062,-0.03778,-0.14461,-0.2514,-0.35811,-0.46471,-0.57117,-0.67745,-0.78353,-0.88937,-0.99494,-1.1002,-1.2051,0.52034,0,0.065636
-0.012491,0,-0.9998,5.4788,5.4154,5.3503,5.2836,5.2153,5.1454,5.0739,5.0009,4.9264,4.8503,4.7729,4.6939,4.6135,4.5317,4.4485,4.364,4.2781,4.1909,4.1025,4.0128,3.9219,0.19919,0.21763,0.23631,0.25524,0.27437,0.2937,0.31318,0.3328,0.35255,0.37238,0.39228,0.41222,0.43218,0.45214,0.47206,0.49193,0.51173,0.53143,0.55099,0.57041,0.58965,-0.54635,-0.41768,-0.2889,-0.16002,-0.031096,0.097844,0.22676,0.35559,0.48432,0.61291,0.7413,0.86947,0.99737,1.125,1.2522,1.3791,1.5056,1.6316,1.7571,1.882,2.0064,0.98762,0.88203,0.77618,0.67008,0.56378,0.45731,0.35071,0.24399,0.1372,0.030367,-0.076475,-0.18329,-0.29006,-0.39673,-0.50328,-0.60968,-0.7159,-0.82189,-0.92764,-1.0331,-1.1382,0.48753,0,0.066316
-0.0021738,0,-0.99987,5.5242,5.4563,5.3868,5.3155,5.2427,5.1683,5.0923,5.0147,4.9357,4.8551,4.773,4.6895,4.6046,4.5182,4.4305,4.3414,4.251,4.1593,4.0664,3.9722,3.8767,0.18586,0.20575,0.22588,0.24621,0.26673,0.2874,0.30821,0.32911,0.35011,0.37116,0.39224,0.41332,0.43438,0.45539,0.47633,0.49717,0.51789,0.53847,0.55886,0.57906,0.59904,-0.56398,-0.43803,-0.31195,-0.18576,-0.059526,0.066734,0.19298,0.31915,0.44523,0.57119,0.69695,0.82251,0.94781,1.0728,1.1975,1.3218,1.4458,1.5693,1.6923,1.8148,1.9367,1.0499,0.94449,0.83879,0.73283,0.62665,0.52028,0.41375,0.30709,0.20034,0.093531,-0.013309,-0.12014,-0.22694,-0.33367,-0.4403,-0.5468,-0.65312,-0.75925,-0.86515,-0.97078,-1.0761,0.45471,0,0.066623
