%eval_id interface         m_root          m_top         p_root          p_top         t_root          t_top           span      chord_tip    my_function 
1            NO_ID           0.08           0.08            0.4            0.4           0.15           0.15             10              1   -43.11746386 
2            NO_ID  0.07024355853   0.1034881334   0.3126448399   0.4218249492   0.1547684705   0.1336832243    10.49383905   0.9952920198     -40.295827 
3            NO_ID  0.06983813596  0.08955114967   0.3154311345   0.4510775931   0.1744428602   0.1611516521    8.227182107    1.424966708   -26.53625708 
4            NO_ID   0.1132366271  0.04799152345   0.4838364921   0.4399218905   0.1368851213   0.1282341637    12.69862169   0.5734714759   -38.98800454 
5            NO_ID    0.106807626  0.07576947847   0.4440616906   0.3448345194   0.1635069203   0.1208086558     12.6346985    1.137770104   -57.67221188 
6            NO_ID  0.04017110594   0.1157774705   0.4798684991    0.349864157   0.1367549021   0.1796388368    7.491316885   0.6562885941   -33.37158965 
7            NO_ID  0.09939205657   0.0822947268   0.4186833712   0.4114195797   0.1215505281   0.1597260196    13.15142578   0.6013066583   -54.33030333 
8            NO_ID  0.09288046415  0.08196090726   0.3924209118     0.41826516   0.1430179303   0.1623537927    13.77415871    1.228539273   -45.84133398 
9            NO_ID  0.08476555305  0.09465008172   0.3598086522   0.3040179276   0.1617236197   0.1488766939    10.07437574    1.003313744   -48.37196184 
10           NO_ID  0.05552791417  0.05765351706   0.4566531001   0.3686540334   0.1373356567   0.1803822879    9.389186126    1.405122575   -31.40975271 
11           NO_ID  0.07160985333   0.1068049937   0.4788214458   0.3520396514   0.1221685037   0.1460411834    13.02112653   0.6073639072   -56.34966668 
12           NO_ID  0.07721507108   0.0736995927   0.4726363934   0.3998630633   0.1894020281   0.1398868763    13.59129161   0.8838018181   -46.53398182 
13           NO_ID  0.08457250783  0.05013917156   0.3226410374   0.4279158353   0.1425772446   0.1157502832    5.626200564   0.9552871852   -33.68544161 
14           NO_ID  0.04093779158  0.04146306671    0.374405601   0.4349360641   0.1381715897   0.1499078473    6.398673179    1.250012415   -28.81482011 
15           NO_ID  0.07669254994  0.09168681903   0.4509187422   0.3913009356   0.1479299869   0.1592901517    7.447517404    1.042500247    -33.6822598 
16           NO_ID   0.1041321527  0.06909003635   0.3906024876   0.4560083221   0.1227481092   0.1274716596    10.77286513   0.9544294604   -48.46494471 
17           NO_ID  0.08767532299   0.1191534423   0.3297621727   0.3128367846   0.1691354821   0.1600472852    8.090310452    1.384776815    -34.4245071 
18           NO_ID  0.07551409011  0.04531256244   0.3205922529   0.3939948218   0.1783882532   0.1513712671    10.86081477   0.7713865443   -42.07553204 
19           NO_ID  0.05549206656  0.09516270651   0.4990208918   0.4441288594   0.1794959046   0.1276690663    5.499763768    1.452965548   -21.18211272 
20           NO_ID  0.07935754171  0.08220345466   0.3836559954   0.3063155095   0.1679073489   0.1588123059    13.55310619   0.7055781666   -51.77562014 
21           NO_ID  0.05217971266    0.104430657   0.3151298525   0.3874307697   0.1295786163   0.1278034095    7.737970395    1.206843477   -27.51489376 
22           NO_ID   0.1134655315  0.05518733811   0.4339791801   0.4880791329   0.1283945202   0.1467012838    9.809696844    1.157486088   -47.16848696 
23           NO_ID  0.06949503852  0.08311233258   0.3724341885    0.301405435   0.1184581694   0.1864525575    12.26677442   0.7677728689   -52.40608326 
24           NO_ID  0.07668856246    0.104669306   0.3425652886   0.4948055132   0.1485043211   0.1321255018    7.913655542    1.480869881   -24.50356369 
25           NO_ID  0.07840702059   0.1067950012   0.4589633447   0.3969342502   0.1795774364   0.1379742856    5.477198749   0.5279375645    -32.8523008 
26           NO_ID  0.08373178626  0.08013161352    0.330071039   0.3039516841   0.1163819211    0.170948564    10.31445402   0.5028787055   -58.48305184 
27           NO_ID  0.07059227598  0.04438246191   0.4400931992   0.4463994403   0.1641573296   0.1722385779    10.47233315   0.8503325923   -40.39621794 
28           NO_ID  0.04319031831  0.05967984048   0.3976972438   0.4975764099   0.1366881839   0.1783067026    8.843811086   0.7932927549   -38.60118714 
29           NO_ID  0.06970657134   0.1183445029    0.340148838   0.4815198664   0.1117581481   0.1391959482    12.03771561   0.7886220395   -44.81909756 
30           NO_ID   0.1096494364   0.0780768566   0.3943222362   0.3738239075   0.1733656106   0.1358168402    12.95424644    1.201988493   -55.23025807 
